id,api_type,api_name,http_verb,uri,descriptions,parameters,amorphous_uri,tidy_uri,amorphous_comment,inconsistent_archetype,consistent_archetype,inconsistent_archetype_comment,flat_endpoint,structured_endpoint,flat_endpoint_comment
117,REST,Amazon AWS Core IoT,GET , /things?attributeName=attributeName&attributeValue=attributeValue&maxResults=maxResults&nextToken=nextToken&thingTypeName=thingTypeName ," Lists your things. Use the attributeName and attributeValue parameters to filter your things. For example, calling ListThings with attributeName=Color and attributeValue=Red retrieves all things in the registry that contain an attribute Color with the value Red.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
118,REST,Amazon AWS Core IoT,GET , /thing-registration-tasks?maxResults=maxResults&nextToken=nextToken&status=status ," List bulk thing provisioning tasks.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
119,REST,Amazon AWS Core IoT,GET , /thing-registration-tasks/taskId/reports?maxResults=maxResults&nextToken=nextToken&reportType=reportType ," Information about the thing registration tasks.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,1,0,Complex Words Present in Endpoint
120,REST,Amazon AWS Core IoT,GET , /things/thingName/principals?maxResults=maxResults&nextToken=nextToken ," Lists the principals associated with the specified thing. A principal can be X.509 certificates, IAM users, groups, and roles, Amazon Cognito identities or federated identities.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
121,REST,Amazon AWS Core IoT,GET , /things/thingName/thing-groups?maxResults=maxResults&nextToken=nextToken ," List the thing groups to which the specified thing belongs.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
122,REST,Amazon AWS Core IoT,GET , /thing-groups?maxResults=maxResults&namePrefixFilter=namePrefixFilter&nextToken=nextToken&parentGroup=parentGroup&recursive=recursive ," List the thing groups in your account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
123,REST,Amazon AWS Core IoT,GET , /security-profiles/securityProfileName/targets?maxResults=maxResults&nextToken=nextToken ," Lists the targets (thing groups) associated with a given Device Defender security profile.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,1,0,Complex Words Present in Endpoint
124,REST,Amazon AWS Core IoT,POST , /policy-targets/policyName?marker=marker&pageSize=pageSize ," List targets for the specified policy.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
125,REST,Amazon AWS Core IoT,GET , /tags?nextToken=nextToken&resourceArn=resourceArn ," Lists the tags (metadata) you have assigned to the resource.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
126,REST,Amazon AWS Core IoT,GET , /streams?isAscendingOrder=ascendingOrder&maxResults=maxResults&nextToken=nextToken ," Lists all of the streams in your AWS account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
127,REST,Amazon AWS Core IoT,GET , /security-profiles-for-target?maxResults=maxResults&nextToken=nextToken&recursive=recursive&securityProfileTargetArn=securityProfileTargetArn ," Lists the Device Defender security profiles attached to a target (thing group).
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
128,REST,Amazon AWS Core IoT,GET , /security-profiles?dimensionName=dimensionName&maxResults=maxResults&nextToken=nextToken ," Lists the Device Defender security profiles you have created. You can use filters to list only those security profiles associated with a thing group or only those associated with your account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
129,REST,Amazon AWS Core IoT,GET , /audit/scheduledaudits?maxResults=maxResults&nextToken=nextToken ," Lists all of your scheduled audits.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
130,REST,Amazon AWS Core IoT,GET , /role-aliases?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists the role aliases registered in your account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
131,REST,Amazon AWS Core IoT,GET , /provisioning-templates/templateName/versions?maxResults=maxResults&nextToken=nextToken ," A list of fleet provisioning template versions.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
132,REST,Amazon AWS Core IoT,GET , /provisioning-templates?maxResults=maxResults&nextToken=nextToken ," Lists the fleet provisioning templates in your AWS account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
133,REST,Amazon AWS Core IoT,GET , /principals/things?maxResults=maxResults&nextToken=nextToken ," Lists the things associated with the specified principal. A principal can be X.509 certificates, IAM users, groups, and roles, Amazon Cognito identities or federated identities.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
134,REST,Amazon AWS Core IoT,GET , /principal-policies?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists the policies attached to the specified principal. If you use an Cognito identity, the ID must be in AmazonCognito Identity format.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
135,REST,Amazon AWS Core IoT,GET , /policies/policyName/version ," Lists the versions of the specified policy and identifies the default version.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
136,REST,Amazon AWS Core IoT,GET , /policy-principals?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists the principals associated with the specified policy.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
137,REST,Amazon AWS Core IoT,GET , /certificates-out-going?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists certificates that are being transferred but not yet accepted.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
138,REST,Amazon AWS Core IoT,GET , /policies?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists your policies.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
139,REST,Amazon AWS Core IoT,GET , /mitigationactions/actions?actionType=actionType&maxResults=maxResults&nextToken=nextToken ," Gets a list of all mitigation actions that match the specified filter criteria.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
140,REST,Amazon AWS Core IoT,GET , /jobs?maxResults=maxResults&namespaceId=namespaceId&nextToken=nextToken&status=status&targetSelection=targetSelection&thingGroupId=thingGroupId&thingGroupName=thingGroupName ," Lists jobs.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
141,REST,Amazon AWS Core IoT,GET , /things/thingName/jobs?maxResults=maxResults&namespaceId=namespaceId&nextToken=nextToken&status=status ," Lists the job executions for the specified thing.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
142,REST,Amazon AWS Core IoT,GET , /jobs/jobId/things?maxResults=maxResults&nextToken=nextToken&status=status ," Lists the job executions for a job.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
143,REST,Amazon AWS Core IoT,GET , /indices?maxResults=maxResults&nextToken=nextToken ," Lists the search indices.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
144,REST,Amazon AWS Core IoT,GET , /domainConfigurations?marker=marker&pageSize=pageSize&serviceType=serviceType ," Gets a list of domain configurations for the user. This list is sorted alphabetically by domain configuration name.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
145,REST,Amazon AWS Core IoT,GET , /dimensions?maxResults=maxResults&nextToken=nextToken ," List the set of dimensions that are defined for your AWS account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
146,REST,Amazon AWS Core IoT,GET , /certificates-by-ca/caCertificateId?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," List the device certificates signed by the specified CA certificate.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
147,REST,Amazon AWS Core IoT,GET , /certificates?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists the certificates registered in your AWS account. The results are paginated with a default page size of 25. You can use the returned marker to retrieve additional results.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
148,REST,Amazon AWS Core IoT,GET , /cacertificates?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize ," Lists the CA certificates registered for your AWS account. The results are paginated with a default page size of 25. You can use the returned marker to retrieve additional results.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
149,REST,Amazon AWS Core IoT,GET , /billing-groups?maxResults=maxResults&namePrefixFilter=namePrefixFilter&nextToken=nextToken ," Lists the billing groups you have created.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
150,REST,Amazon AWS Core IoT,GET , /authorizers/?isAscendingOrder=ascendingOrder&marker=marker&pageSize=pageSize&status=status ," Lists the authorizers registered in your account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
151,REST,Amazon AWS Core IoT,GET , /audit/tasks?endTime=endTime&maxResults=maxResults&nextToken=nextToken&startTime=startTime&taskStatus=taskStatus&taskType=taskType ," Lists the Device Defender audits that have been performed during a given time period.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
152,REST,Amazon AWS Core IoT,POST , /audit/suppressions/list ," Lists your Device Defender audit listings.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
153,REST,Amazon AWS Core IoT,POST , /audit/findings ," Lists the findings (results) of a Device Defender audit or of the audits performed during a specified time period. (Findings are retained for 90 days.)
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
154,REST,Amazon AWS Core IoT,GET , /active-violations?maxResults=maxResults&nextToken=nextToken&securityProfileName=securityProfileName&thingName=thingName ," Lists the active violations for a given Device Defender security profile.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
155,REST,Amazon AWS Core IoT,GET , /v2LoggingOptions ," Gets the fine grained logging options.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
156,REST,Amazon AWS Core IoT,GET , /rules/ruleName ," Gets information about the rule.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
157,REST,Amazon AWS Core IoT,POST , /indices/statistics ," Returns the count, average, sum, minimum, maximum, sum of squares, variance, and standard deviation for the specified aggregated field. If the aggregation field is of type String, only the count statistic is returned.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
158,REST,Amazon AWS Core IoT,GET , /policies/policyName/version/policyVersionId ," Gets information about the specified policy version.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
159,REST,Amazon AWS Core IoT,GET , /policies/policyName ," Gets information about the specified policy with the policy document of the default version.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
160,REST,Amazon AWS Core IoT,POST , /indices/percentiles ," Groups the aggregated values that match the query into percentile groupings. The default percentile groupings are: 1,5,25,50,75,95,99, although you can specify your own when you call GetPercentiles. This function returns a value for each percentile group specified (or the default percentile groupings). The percentile group ""1"" contains the aggregated field value that occurs in approximately one percent of the values that match the query. The percentile group ""5"" contains the aggregated field value that occurs in approximately five percent of the values that match the query, and so on. The result is an approximation, the more values that match the query, the more accurate the percentile values.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
161,REST,Amazon AWS Core IoT,GET , /loggingOptions ," Gets the logging options. NOTE: use of this command is not recommended. Use GetV2LoggingOptions instead.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
162,REST,Amazon AWS Core IoT,GET , /jobs/jobId/job-document ," Gets a job document.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
163,REST,Amazon AWS Core IoT,GET , /indexing/config ," Gets the indexing configuration.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
164,REST,Amazon AWS Core IoT,POST , /effective-policies?thingName=thingName ," Gets a list of the policies that have an effect on the authorization behavior of the specified device when it connects to the AWS IoT device gateway.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
165,REST,Amazon AWS Core IoT,POST , /indices/cardinality ," Returns the approximate count of unique values that match the query.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
166,REST,Amazon AWS Core IoT,POST , /rules/ruleName/enable ," Enables the rule.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
167,REST,Amazon AWS Core IoT,POST , /rules/ruleName/disable ," Disables the rule.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
168,REST,Amazon AWS Core IoT,DELETE , /things/thingName/principals ," Detaches the specified principal from the specified thing. A principal can be X.509 certificates, IAM users, groups, and roles, Amazon Cognito identities or federated identities. This call is asynchronous. It might take several seconds for the detachment to propagate.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
169,REST,Amazon AWS Core IoT,DELETE , /security-profiles/securityProfileName/targets?securityProfileTargetArn=securityProfileTargetArn ," Disassociates a Device Defender security profile from a thing group or from this account.
",,0,1,Tidy Endpoint,0,1,Consistent Arhetypes,1,0,Complex Words Present in Endpoint
170,REST,Amazon AWS Core IoT,POST , /target-policies/policyName ," Detaches a policy from the specified target.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
171,REST,Amazon AWS Core IoT,GET , /thing-types/thingTypeName ," Gets information about the specified thing type.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
